"","Gene","log2FC","pVal","qVal","Direction"
"732","CST3",-0.19116738499014,0.000194777960367967,0.0106153988400542,"DOWN"
"733","SEC22B",3.65599045303188e-05,0.979030807802401,1,"UP"
"734","DPYSL2",-0.112949116279901,0.213507245730178,0.472461904815282,"DOWN"
"735","RUNDC3A",-0.0487535935832629,0.366650663539662,0.679142470896342,"DOWN"
"736","EMD",0.0656031222580251,0.176187428789587,0.421718896275076,"UP"
"737","STXBP1",0,1,1,"DOWN"
"738","ENDOD1",0.14212071819951,0.0363564225226286,0.193673122987085,"UP"
"739","CAPN5",0.0403905637326039,0.394493736978192,0.720357764559404,"UP"
"740","DLD",0.12425009887163,0.174903156793275,0.420258108141349,"UP"
"741","UBE3A",-0.0467982757878539,0.17701283734768,0.422267997511217,"DOWN"
"742","PRKCSH",-0.10610151730395,0.0685964874437787,0.261504515583622,"DOWN"
"743","SERPINB9",0,1,1,"DOWN"
"744","FAAH",0.042450184676463,0.318641891057182,0.615983028141919,"UP"
"745","FLOT1",0.0663459060803198,0.0864113591272121,0.290497973625764,"UP"
"746","NUMBL",-4.05354303666439e-16,0.999999947505038,1,"DOWN"
"747","CYTH3",0,1,1,"DOWN"
"748","ENTPD3",0.156942707195124,0.00306749343217343,0.0553711871769396,"UP"
"749","EPB41L2",0.145259031134482,0.000399799632845886,0.0164207559345687,"UP"
"750","PSMB1",-0.0991952638347128,0.104139064959719,0.317624314193053,"DOWN"
"751","NDUFB11",0.065448006023886,0.232753756716046,0.498605682997803,"UP"
"752","ERMP1",0.089283073001538,0.0201644422560659,0.151580979718013,"UP"
"753","SEMA4D",0.0249671413736794,0.497668899669155,0.849634735941197,"UP"
"754","GSTO1",-6.81147850183281e-18,0.999999993001348,1,"DOWN"
"755","CNIH2",0.0520555690885853,0.383955273880901,0.706118913808225,"UP"
"756","SCARB2",-1.01237330154401e-15,0.999999907767593,1,"DOWN"
"757","ETL4;SKT",0.0896491691352441,0.000495448853913068,0.0187326956765433,"UP"
"758","EXOC6B",0.0881897632182706,0.0413463164688766,0.208847806801423,"UP"
"759","CX3CL1",0,1,1,"DOWN"
"760","DDT;GM20441",-0.138057264760818,0.107201961751907,0.321833008056043,"DOWN"
"761","PSMD4",-7.8863060072521e-23,0.999999999999646,1,"DOWN"
"762","PTPN9",0,1,1,"DOWN"
"763","EXOC7",0.00369299299030016,0.704729330795902,1,"UP"
"764","CSTB",-0.16449071725305,0.0209033805385494,0.155486037916664,"DOWN"
"765","KPNA3",-0.00155783646611925,0.864292515678278,1,"DOWN"
"766","CAPN1",0.0195573650992063,0.437250415426806,0.769669364794762,"UP"
"767","NRP2",0,1,1,"DOWN"
"768","EXOC4",1.13679132448143e-14,0.999999554516441,1,"UP"
"769","PLD3",-0.057819574679388,0.49086961568275,0.840558604740129,"DOWN"
"770","PRRT1",0.00245772541266169,0.876237845161543,1,"UP"
"771","ECH1",0.0125352981018442,0.66319731764937,1,"UP"
"772","F3",0.173145624878239,0.00109243270205362,0.0297687911309612,"UP"
"773","FAM171A2",0.0877870587034045,0.000228837347357679,0.0115808043287797,"UP"
"774","PSMD14",-0.0389633898448157,0.243735874572765,0.512804356747747,"DOWN"
"775","IFT81",0,1,1,"DOWN"
"776","ADAM10",0,1,1,"DOWN"
"777","BMPR2",0.0763846690167037,0.108676619390862,0.323973937762008,"UP"
"778","PMM1",-1.13700456435091e-17,0.999999991798319,1,"DOWN"
"779","FAM49B",0.0641964014019208,0.0411345344688488,0.20817012622271,"UP"
"780","ANXA3",0,1,1,"DOWN"
"781","AP1B1",-8.50256863733738e-12,0.999989244839741,1,"DOWN"
"782","MYADM",0.0633731727423655,0.130758322818474,0.364374716683929,"UP"
"783","NDUFA1",0.16634865660709,0.138206506618663,0.374094784868473,"UP"
"784","CTBP1",-0.24901870621917,0.0351880089126092,0.190590682608857,"DOWN"
"785","TIMM44",0.141468073793315,0.0521026773905832,0.229998423247528,"UP"
"786","COPS5",-3.78846622879521e-16,0.999999937352691,1,"DOWN"
"787","FAM81A",0.228871521417566,0.00294696431613354,0.0544421308290407,"UP"
"788","CALU",-0.166405695486388,0.0979731154124575,0.308164050032081,"DOWN"
"789","CTSB",-0.201232531459383,0.00376628992771188,0.0621708518076651,"DOWN"
"790","FARP1",0.16578005231233,6.16855837893379e-06,0.00123333796631462,"UP"
"791","AP3D1",-0.0285976164797363,0.296404267221454,0.587582512348157,"DOWN"
"792","CSNK2A2",-1.6847196488085e-19,0.999999999478881,1,"DOWN"
"793","BANF1",0,1,1,"DOWN"
"794","CRYM",0,1,1,"DOWN"
"795","ASNA1",2.28077930026795e-18,0.999999997005527,1,"UP"
"796","CTSD;tr|F6Y6L6|F6Y6L6_MOUSE;tr|A0A1B0GT66|A0A1B0GT66_MOUSE",-0.234374729828683,0.0279323548767742,0.173688568402421,"DOWN"
"797","CNTNAP1",0.0726497964961398,0.138977099027724,0.375105808232923,"UP"
"798","TRAPPC3",-2.51462240956216e-12,0.999995476252112,1,"DOWN"
"799","FIS1",0.189477611046236,0.0151090715675797,0.133392862375455,"UP"
"800","ENTPD2",0.110572203486484,0.385816918601701,0.708622908177071,"UP"
"801","CYFIP2",-0.0837055314334793,0.00198233625365713,0.0428850453653764,"DOWN"
"802","SNCA",0,1,1,"DOWN"
"803","AKAP7",0,1,1,"DOWN"
"804","IMPACT",-0.0715431516444437,0.147092083038675,0.388009866084384,"DOWN"
"805","SYNGR1",0.0240633985645043,0.42740913598588,0.757521883292048,"UP"
"806","NIPSNAP1",0.135966827944796,0.144241099949979,0.384191050054736,"UP"
"807","RPL35A",3.63922962778977e-20,0.999999999823232,1,"UP"
"808","ATP2A2",0.0838743663246319,0.0922406088461409,0.298413111267081,"UP"
"809","ILK",-0.0935310579371764,0.0560136331827439,0.237466042936175,"DOWN"
"810","PSMB5",-0.0283192727101917,0.411403340013636,0.736989295574364,"DOWN"
"811","PIP4K2A",0,1,1,"DOWN"
"812","EIF3D",-0.0127528721557334,0.601972904737319,0.992432351381944,"DOWN"
"813","EEF1B;EEF1B2",7.09432917141895e-17,0.99999997769432,1,"UP"
"814","FKBP8",0.119107792765219,0.00383218680885607,0.0621708518076651,"UP"
"815","PTP4A2",0.0155788018354065,0.597776248910257,0.987103807697128,"UP"
"816","NMT1",-0.0599072676093314,0.0573216276411191,0.239601021732937,"DOWN"
"817","PSMA3",-0.087208794479388,0.0833727983149596,0.285016297255242,"DOWN"
"818","GNAZ",0.0603256112376674,0.132008239345873,0.365343115533403,"UP"
"819","FMNL2",0.267375018451613,0.00261991268467544,0.0505090649548993,"UP"
"820","SMPD2",0.0460391748696163,0.225231976640053,0.487257573891535,"UP"
"821","CASK",-1.76126994569402e-17,0.999999991148243,1,"DOWN"
"822","PFDN2",-0.133546898120291,0.274281159042007,0.554335971168125,"DOWN"
"823","SORL1",-1.51130870512584e-18,0.999999997376059,1,"DOWN"
"824","D1PAS1;DDX3X;DDX3Y",-0.0945222894464839,0.035527291946478,0.191051888759618,"DOWN"
"825","FMR1",0.133353136212865,0.0498660160567444,0.226474822924381,"UP"
"826","ADCY1",0.0797428800369861,0.110719663755781,0.327878293713566,"UP"
"827","PPT1",0,1,1,"DOWN"
"828","COPS3",-0.0278596871071659,0.230650901582909,0.496737928535027,"DOWN"
"829","COPS4",-7.63892537860528e-19,0.999999997718145,1,"DOWN"
"830","HNRNPA2B1",0,1,1,"DOWN"
"831","COMT",3.22667961740072e-18,0.999999995563977,1,"UP"
"832","LAMTOR3",-7.97502784168723e-20,0.99999999977731,1,"DOWN"
"833","CLPP",1.57264151887644e-16,0.999999981894257,1,"UP"
"834","HCN2",0,1,1,"DOWN"
"835","GABRB2",0.120730615276062,0.0115070173813723,0.11530518697571,"UP"
"836","GCDH",0.156254395160507,0.00591010940568742,0.0793803320176216,"UP"
"837","GDAP1",0.0976974882189705,0.174983968809736,0.420258108141349,"UP"
"838","SCRG1",0,1,1,"DOWN"
"839","IDH1",-0.173747290154487,0.0850888806525504,0.288447234173837,"DOWN"
"840","AKAP10",0,1,1,"DOWN"
"841","SYN1",1.03118138457982e-16,0.999999966744943,1,"UP"
"842","SYN1",3.96817960822961e-23,0.999999999999753,1,"UP"
"843","LIN7B",9.16183511487812e-19,0.999999998571778,1,"UP"
"844","LIN7C",5.63705637111542e-18,0.999999998460954,1,"UP"
"845","DARS",-0.103129135351135,0.00726064569566751,0.0890930337430365,"DOWN"
"846","STX8",0,1,1,"DOWN"
"847","GCAT",0.0600779431338842,0.364395843554948,0.676708053256845,"UP"
"848","CPD",-0.0520134797915525,0.407042162996471,0.732417453925078,"DOWN"
"849","TPP1",0,1,1,"DOWN"
"850","ITM2B",-5.01979410977753e-19,0.999999998866814,1,"DOWN"
"851","DBN1",-0.27308835220175,0.000535257094976446,0.019588482670888,"DOWN"
"852","GDE1",0.172314963300241,0.00578706787659999,0.0780978588680209,"UP"
"853","MT-CYB",0.115232791455019,0.0839482406876097,0.285948694842171,"UP"
"854","MTCO1",0,1,1,"DOWN"
"855","GDPD1",0.137570866773017,0.0321187627860283,0.18314803568532,"UP"
"856","HPRT1",-0.165325552060198,0.100303492952147,0.311347315472493,"DOWN"
"857","DBNL",-0.160235247072494,0.0355248515743459,0.191051888759618,"DOWN"
"858","GJA1",0.181142026449522,1.63417123636306e-05,0.00231562064192645,"UP"
"859","MTND2",0.00406614719806134,0.817631148970402,1,"UP"
"860","MTND3",0.102415118723088,0.13448176943414,0.368785276737887,"UP"
"861","MTND4",0.095304200541747,0.159985958039275,0.404821611681523,"UP"
"862","GLUD1",0.206912706347562,0.00242141336497553,0.0486686913215649,"UP"
"863","MTATP8",0.0718820972047767,0.270026938373916,0.550544131907682,"UP"
"864","GFAP",0.0599304120580297,0.315166222540877,0.61302521320251,"UP"
"865","DCLK2",-0.0746695733650393,0.023793026655716,0.162686584056796,"DOWN"
"866","SLC4A1",-0.356143447163692,0.130532887051231,0.364374716683929,"DOWN"
"867","PRNP",0.0704414421830307,0.279854604903679,0.562089263144597,"UP"
"868","ALDOC",-0.0220452076434105,0.562469143568882,0.9409902909529,"DOWN"
"869","ALDOA",-5.12295293180625e-17,0.999999989539177,1,"DOWN"
"870","GNA11",0.197501953516648,0.00128867025343669,0.0324938289618061,"UP"
"871","GOT1",-1.947515109963e-18,0.999999996940453,1,"DOWN"
"872","GOT2",0.0604998332798473,0.276630188595755,0.557985732726242,"UP"
"873","TUBA1B",0,1,1,"DOWN"
"874","KIT",0.0882106818541056,0.0607660053119556,0.245916281648392,"UP"
"875","GPI",-3.31809787013168e-16,0.999999966885607,1,"DOWN"
"876","ME1",-0.0357045231948394,0.188827733997929,0.440080426110304,"DOWN"
"877","GAP43",0.0417877593052247,0.364885332323518,0.676757219767571,"UP"
"878","DDB1",-0.102472512212885,0.025729195985953,0.166096905294284,"DOWN"
"879","DENR",-0.14210512442847,0.023823194207329,0.162686584056796,"DOWN"
"880","HSP90B1",-6.68145627402991e-18,0.999999994431396,1,"DOWN"
"881","APOE",0.127504840193357,0.0739087135853495,0.269446068381433,"UP"
"882","SOD1",7.94897121127531e-17,0.999999994994184,1,"UP"
"883","MDH2",0.0383308538155157,0.358269640607064,0.670631546552457,"UP"
"884","NEFL",1.43832472253181e-17,0.999999997359172,1,"UP"
"885","GNA13",0.168265048693952,2.4124028490487e-05,0.002848645697585,"UP"
"886","ITGB1",0.112695779866571,0.0530459600454751,0.232352783259469,"UP"
"887","DMXL2",-0.0958973045182373,0.0251492673177948,0.164474823337466,"DOWN"
"888","PGK1",-0.0444387905305156,0.501104781287631,0.85347420094268,"DOWN"
"889","SOD2",0.0960728625675041,0.136376994128479,0.371627309000105,"UP"
"890","CHMP6",-2.05145478899479e-18,0.999999995957906,1,"DOWN"
"891","GNAI2",0.129453797409085,6.86421364433068e-07,0.000324219691133886,"UP"
"892","CLEC2L",0.0897431987033836,0.0580133316984035,0.240770622274528,"UP"
"893","GNAO1",0.152031278121603,2.65285795747088e-05,0.00289309487967155,"UP"
"894","DNAJC6",-0.116841301734097,0.0280505167314878,0.173688568402421,"DOWN"
"895","LYNX1",0.164503326594318,0.0717827262152381,0.265231090083422,"UP"
"896","EEF1A1",0.0109403690869614,0.458628613012006,0.798374379162178,"UP"
"897","DNM1",-0.0931541626772476,0.0194781487999059,0.147748639145714,"DOWN"
"898","DNM1L",-0.13935924868528,0.00748045793202471,0.0904759743945224,"DOWN"
"899","MAPT",0,1,1,"DOWN"
"900","TXN",-0.186400016180078,0.0712712920017398,0.264914205399811,"DOWN"
"901","GSTM1",-0.0505224550108774,0.317590006739882,0.615381772233486,"DOWN"
"902","RRAS",1.39940169906876e-11,0.999987013034304,1,"UP"
"903","GNAS",0.112376419733858,0.00810039040669712,0.0940840426745067,"UP"
"904","FABP3",-2.70593702384412e-18,0.999999996932266,1,"DOWN"
"905","LAMP1",0.0521206218657916,0.167262084176259,0.411207051877173,"UP"
"906","EEF2",-0.165360888536596,0.0131780213190544,0.123038936144182,"DOWN"
"907","DMD",0.0740740249997307,0.0621607192472296,0.248335607294445,"UP"
"908","CAMK2A",0.0476549269973724,0.407786964023614,0.732827048854104,"UP"
"909","GNG12",0.191116681756658,0.000105467647197326,0.00729012956481032,"UP"
"910","TCP1",-0.0432185062759899,0.171770441634995,0.416422097171579,"DOWN"
"911","EFHD2",-0.220283824797376,0.0215576430122437,0.156251560861122,"DOWN"
"912","GPM6B",0.294902986227968,6.81767023316675e-05,0.00568272865905723,"UP"
"913","CALB1",-8.51452213226056e-19,0.999999998338908,1,"DOWN"
"914","COX5A",0.283575705668291,0.132467189599312,0.366255624706781,"UP"
"915","GPR37L1",0.224749697958693,0.00907105494069347,0.102419799609264,"UP"
"916","PRKAR1B",0,1,1,"DOWN"
"917","GPRC5B",0.180324078242511,0.01065209755374,0.112631358597559,"UP"
"918","RPL7A;RPL7A-PS5",0,1,1,"DOWN"
"919","GSN",-0.0862993716569146,0.16718129595708,0.411207051877173,"DOWN"
"920","NCAM1",0,1,1,"DOWN"
"921","GRAMD1B",0.0957830181170334,0.0154438967182253,0.133956395158079,"UP"
"922","C1QB",0.0406362703396051,0.318955817841662,0.616169589477348,"UP"
"923","RPL27A",-6.88865936757964e-19,0.999999998372039,1,"DOWN"
"924","RPS16",3.2266405097629e-18,0.999999997698899,1,"UP"
"925","RPL7",0.0512906141591129,0.27150851611328,0.551739837686997,"UP"
"926","MDH1",-3.73861006275374e-16,0.999999964696526,1,"DOWN"
"927","RPSA",8.16480209903708e-17,0.999999974071385,1,"UP"
"928","CALR",-0.0700351570156476,0.301937451312023,0.593487353828301,"DOWN"
"929","GRIA4",0.0940235086220669,0.0297422895322419,0.177476227085425,"UP"
"930","SRP54;SRP54A;SRP54B",-0.0517933421191289,0.154365999044236,0.396829087546022,"DOWN"
"931","PSMD3",0,1,1,"DOWN"
"932","RPLP0",1.13871749943948e-18,0.99999999695437,1,"UP"
"933","MAP1B",-0.0631790374150632,0.187583527537608,0.439348526480645,"DOWN"
"934","GLUL",0.0733981020997322,0.164057425245193,0.408557770777571,"UP"
"935","GRID1",0.152418394498496,0.00219220525091219,0.0467121028653018,"UP"
"936","GRM3",0.173682095619355,0.00102309230610268,0.0297687911309612,"UP"
"937","NME1",0,1,1,"DOWN"
"938","CHGB",-0.0374002037325178,0.32213136263595,0.619348902110097,"DOWN"
"939","EIF1",-0.121967345378706,0.0484062338478478,0.224522531464486,"DOWN"
"940","LDHB",-0.0586653654158869,0.23795315695373,0.505138012589416,"DOWN"
"941","GRM5",0.12432708873294,0.00556509651534166,0.0774360415984667,"UP"
"942","GRM7",0.114024061200208,0.024341467426674,0.163468527694773,"UP"
"943","MUT",0.0865267258363367,0.185819639719912,0.437749674951147,"UP"
"944","EIF4A1",-0.202458558931551,0.00270658282352799,0.0514811760277897,"DOWN"
"945","KCNA1",0.0453918077687286,0.117884368101697,0.342650563282267,"UP"
"946","ASS1",0.117163957404742,0.0776116181935065,0.275805271456756,"UP"
"947","LAMP2",-1.10953244168572e-12,0.999996960368541,1,"DOWN"
"948","HSPA2",-3.01768762372505e-18,0.999999995618704,1,"DOWN"
"949","ENO1",-0.0490953435789001,0.488494260310772,0.836996816034298,"DOWN"
"950","ENO2",-0.106643223533893,0.125148366615467,0.355025496484717,"DOWN"
"951","AP2A1",-6.83089684978908e-17,0.99999997700971,1,"DOWN"
"952","AP2A2",-2.33143699550767e-18,0.999999994668484,1,"DOWN"
"953","HCN1",0.129003748547738,0.033800623310747,0.187091731372377,"UP"
"954","HEPACAM",0.188226170130069,0.000242454545785993,0.011862874637447,"UP"
"955","HK1",0.020252360413067,0.596475689206352,0.986138884040804,"UP"
"956","EIF4A2",-0.213743322266719,0.0313817213870665,0.181038328667067,"DOWN"
"957","TPI1",-0.0178221878191198,0.677070351807257,1,"DOWN"
"958","SLC2A1",0.122210205196369,0.114721348853891,0.335822137615195,"UP"
"959","EIF4B",-0.116884065619847,0.0239564863255998,0.16284334914442,"DOWN"
"960","HK1",0.129539705556369,0.0227758115618377,0.158981896468591,"UP"
"961","GNAO1",0,1,1,"DOWN"
"962","FASN",-0.0427291305746227,0.299540990096983,0.590867702956103,"DOWN"
"963","GSTP1;GSTP2",-0.19816728525862,0.0693998245814681,0.262238803818508,"DOWN"
"964","NEFH",0,1,1,"DOWN"
"965","RPL13A;GM45713",0.0456429598628949,0.32156168928032,0.618975481534046,"UP"
"966","HMOX2",0.133639973204763,0.0124478223741004,0.119990233361226,"UP"
"967","HSPA5",-2.4363459284785e-16,0.999999966848608,1,"DOWN"
"968","HEXB",1.55257039243449e-15,0.999999867543315,1,"UP"
"969","PRDX3",6.8103417063231e-17,0.999999986013816,1,"UP"
"970","MAP2",4.41866821683136e-17,0.9999999761775,1,"UP"
"971","HSD17B11",0.183702974415589,0.00027229456793675,0.0126505377956188,"UP"
"972","GNAQ",0.0706953577354467,0.208114011786073,0.464771559812238,"UP"
"973","EPN3",-0.14830232026035,0.0244349857680237,0.163708628053379,"DOWN"
"974","EPRS",-0.142368415588914,0.000859058959559313,0.0265947454095598,"DOWN"
"975","EMB",0.067223717537927,0.0835349137531433,0.285226440453504,"UP"
"976","GABRG2",0.0722534721210711,0.125311053467467,0.355131525526801,"UP"
"977","HSD17B12",0.192232566564284,0.000147726714601238,0.00890760657829593,"UP"
"978","GRIA1",0.12328671754526,0.0787146580591921,0.277459379278297,"UP"
"979","CRYAB",2.63544728808796e-17,0.999999990609889,1,"UP"
"980","CAT",-0.0509540574833467,0.151034821380883,0.392830513552403,"DOWN"
"981","PPIB",-0.0945928904759413,0.0837982957168682,0.28578143208376,"DOWN"
"982","GSTA4",7.57935259108598e-19,0.999999998345677,1,"UP"
"983","LTA4H",1.99119990268466e-17,0.999999985766422,1,"UP"
"984","IMPDH2",0,1,1,"DOWN"
"985","EPS15L1",-0.0775266775152611,0.0100938898459079,0.110922241388282,"DOWN"
"986","ACP2",-0.0269935139364964,0.398316017090983,0.723154791545477,"DOWN"
"987","M6PR",2.2684020478363e-17,0.999999989017884,1,"UP"
"988","RPS2;GM8225",0.0755886355741767,0.0605282270199478,0.24580675471881,"UP"
"989","EZR",-0.0322599233422505,0.531992484757731,0.896886794648073,"DOWN"
"990","MSN",0,1,1,"DOWN"
"991","RDX",-0.0601762754088809,0.121640764892499,0.348272127432654,"DOWN"
"992","GABRA2",3.02253529828473e-18,0.999999997080858,1,"UP"
"993","IDH2",0.246969651252826,0.000380268073031741,0.0161949990643246,"UP"
"994","IGSF11",0.163998874671202,0.0145644187240499,0.12986738813747,"UP"
"995","PSMD7",0,1,1,"DOWN"
"996","MARCKS",-2.06110049869652e-17,0.999999991650399,1,"DOWN"
"997","FKBP1A",0,1,1,"DOWN"
"998","MAP4",0.0164089227842711,0.365155627500699,0.676815597342696,"UP"
"999","IGSF8",0.122062039170445,0.0224843869919886,0.157779511555104,"UP"
"1000","RPL3",0,1,1,"DOWN"
"1001","RASGRF1",0,1,1,"DOWN"
"1002","ERP29",-0.202264821555928,0.0297463683364773,0.177476227085425,"DOWN"
"1003","ESYT1",-0.117902307419484,0.029252624452205,0.176012606576537,"DOWN"
"1004","ACO1",-0.000984661095640431,0.872940100102501,1,"DOWN"
"1005","ADH5",0,1,1,"DOWN"
"1006","SLC6A9",2.34613892795829e-18,0.999999997701814,1,"UP"
"1007","ATXN10",0,1,1,"DOWN"
"1008","SEPT4",0.0436399340422061,0.096595495974036,0.306209883210759,"UP"
"1009","ETFA",-0.126628816176552,0.00170392414461705,0.0386313682067578,"DOWN"
"1010","FABP7",-0.110566072584349,0.0383946933993068,0.20039562472616,"DOWN"
"1011","PABPC1",-4.13673192804183e-16,0.999999977193539,1,"DOWN"
"1012","GNB4",0,1,1,"DOWN"
"1013","NEDD8",-0.0204381152746119,0.69296169632871,1,"DOWN"
"1014","OAT",-2.32772358941849e-20,0.999999999927901,1,"DOWN"
"1015","ILDR2",0.179136640836445,0.000389718261367466,0.0162420816575794,"UP"
"1016","FAHD1",-0.106641202615912,0.042714821951902,0.210528357237722,"DOWN"
"1017","PRKAR2B",2.01708415178672e-20,0.999999999913951,1,"UP"
"1018","IMMT",0.143377426221574,0.0414158318357092,0.208847806801423,"UP"
"1019","IQSEC1",0.0902339456902919,0.0324144554454811,0.183725133464987,"UP"
"1020","MAP2K1",-3.68302588633185e-15,0.999999829489898,1,"DOWN"
"1021","SCP2",-0.100567747454334,0.18920545442733,0.440236664899059,"DOWN"
"1022","ITGAV",0.0997378593523909,0.0334028876487798,0.186875362391944,"UP"
"1023","DRG1",-0.0307621418451004,0.351293696871666,0.661953784735847,"DOWN"
"1024","PVALB",0,1,1,"DOWN"
"1025","KRAS",0.0394349189007225,0.140416035885942,0.37683621751966,"UP"
"1026","FBXL16",-0.189471717428765,0.00746595020796955,0.0904759743945224,"DOWN"
"1027","KIF5A",0,1,1,"DOWN"
"1028","RANBP1",-0.0993076123098409,0.158496279714759,0.402489656551636,"DOWN"
"1029","PTK2",-5.73396021519146e-18,0.99999999050925,1,"DOWN"
"1030","MIF",-0.0197352142475969,0.643870264219325,1,"DOWN"
"1031","FKBP4",-0.189612746037785,0.000672475280092629,0.0229613848648495,"DOWN"
"1032","RAB3D",0,1,1,"DOWN"
"1033","ITPR1",0.119953515288751,0.0421017735981726,0.210064130945812,"UP"
"1034","RAB6A",4.69306671332763e-17,0.999999989389918,1,"UP"
"1035","RAB21",0.0104503973585125,0.585874295729081,0.973251907442095,"UP"
"1036","RAB12",3.11652777477999e-16,0.99999997048237,1,"UP"
"1037","IVD",0.140518837384367,0.0138296315565611,0.126725273041002,"UP"
"1038","RAB18",0.0547272066600254,0.0937012320517459,0.302103858514958,"UP"
"1039","GRIN2A",0.0809616553336019,0.235171534140845,0.501864554032496,"UP"
"1040","JUP",0.722498194131597,0.0241085303270335,0.163063424694064,"UP"
"1041","FAH",-0.0118772007161782,0.661969851788288,1,"DOWN"
"1042","KCNA6",0.162239150290849,0.0171675322946382,0.140958963192424,"UP"
"1043","AP1M1",2.67626695519162e-18,0.999999994167717,1,"UP"
"1044","PRDX1",-0.110032831723638,0.0525427803273966,0.231409686631941,"DOWN"
"1045","KCNC1",0.1255064295225,0.0214491472644803,0.156251560861122,"UP"
"1046","GPM6A",0.0366645127783191,0.464248932197477,0.806671657785193,"UP"
"1047","PTPN1",0.0521818997431795,0.0905985720035524,0.295802250066898,"UP"
"1048","RPL12",0.00692768645604078,0.731433698359879,1,"UP"
"1049","CPOX",-1.42560491707721e-18,0.999999999224183,1,"DOWN"
"1050","GNL1",-0.0728255972516552,0.269964975994721,0.550544131907682,"DOWN"
"1051","POR",0.0353212000270642,0.223938708058983,0.486315937654526,"UP"
"1052","HMGCL",0,1,1,"DOWN"
"1053","HSPA9",0.0997807382915312,0.219505820527413,0.479791447734715,"UP"
"1054","DNM1",1.21529122717476e-14,0.999999894732182,1,"UP"
"1055","FYN",0,1,1,"DOWN"
"1056","CAP1",-4.24927984892778e-13,0.999997283150686,1,"DOWN"
"1057","TKT",5.67443317855379e-16,0.999999958998582,1,"UP"
"1058","KCNN2",0.140428306219145,0.0247106200788322,0.163817862986075,"UP"
"1059","CD9",0.157236742173404,0.0558939900451566,0.237466042936175,"UP"
"1060","VPS26A",-0.0747798569317721,0.121439345980185,0.348272127432654,"DOWN"
"1061","RPL28",0,1,1,"DOWN"
"1062","ECI1",0.0424334036035894,0.278958749585819,0.561085235149901,"UP"
"1063","SEPT2",0,1,1,"DOWN"
"1064","PURA",0,1,1,"DOWN"
"1065","CCT8",-0.0638307931151998,0.144655347001707,0.384932632303134,"DOWN"
"1066","L1CAM",0.187624650193923,0.000351171816315867,0.015550326991237,"UP"
"1067","AKR1B1;AKR1B3",8.56019435534209e-17,0.999999989037603,1,"UP"
"1068","FN3KRP",-0.201600449721284,0.00299681454104811,0.0544421308290407,"DOWN"
"1069","FKBP2",-0.253654251740289,0.053223294456641,0.232769778534137,"DOWN"
"1070","L2HGDH",0.138406637425282,0.0468504239277662,0.221431637903326,"UP"
"1071","RANGAP1",0,1,1,"DOWN"
"1072","LACTB",0.150737164026564,0.0140631596967629,0.127332251056313,"UP"
"1073","GAA",-0.147963744507552,0.0156199976134845,0.134550374579378,"DOWN"
"1074","LANCL1",0.146090846567385,0.00146185704602881,0.034814309818871,"UP"
"1075","INA",-1.71513283245342e-15,0.999999968954052,1,"DOWN"
"1076","ADSS",-0.0900757601070656,0.240076643409083,0.50728998543995,"DOWN"
"1077","STT3A",3.38991126932552e-20,0.999999999756605,1,"UP"
"1078","RPH3A",-3.45119167216124e-19,0.999999999338658,1,"DOWN"
"1079","ALDH2",0.010235371658816,0.742344764201152,1,"UP"
"1080","CNR1",0,1,1,"DOWN"
"1081","GAD2",-0.074534785263721,0.0433416219385463,0.21287722109851,"DOWN"
"1082","GLOD4",-0.133363885162421,0.0390706891563255,0.202795481811404,"DOWN"
"1083","GSR",-0.0513628664718185,0.256530733491569,0.532606665725354,"DOWN"
"1084","MAP2K4",-0.046958666152595,0.441575845484569,0.775356843930153,"DOWN"
"1085","PFKM",5.90543617917347e-17,0.999999968956872,1,"UP"
"1086","RPL6",0,1,1,"DOWN"
"1087","GM20425;TF",-0.127236716778064,0.000178692097853942,0.0101282681063614,"DOWN"
"1088","RPLP1",0,1,1,"DOWN"
"1089","RPL5",1.05566319480061e-18,0.99999999762622,1,"UP"
"1090","RPL13",0.0641486110647925,0.194245427891154,0.446827550847021,"UP"
"1091","GMPR",-0.185634325512934,0.0075826828573208,0.09067224986349,"DOWN"
"1092","ANXA5",0.0506165737813056,0.250540565319512,0.52334635777698,"UP"
"1093","GAD1",-0.0514805292991438,0.250593157199492,0.52334635777698,"DOWN"
"1094","GNPDA1",-0.0995775122157161,0.0400389110581148,0.205562090468655,"DOWN"
"1095","GPHN",-0.0914200749375806,1.7618583077985e-05,0.00237766973538141,"DOWN"
"1096","CBR1",-0.0740694992185895,0.334512844012137,0.63796056522907,"DOWN"
"1097","COX7A2",0.125373389131668,0.211951602824619,0.470376540646023,"UP"
"1098","GSTM5",-0.129015878176794,0.180290744009955,0.428644268896151,"DOWN"
"1099","SLC25A4",0.0952507234402025,0.174899251285686,0.420258108141349,"UP"
"1100","INPP1",-0.070216753626875,0.24984803146804,0.522560384635,"DOWN"
"1101","PPM1A",-0.0985070916083658,0.125683676186363,0.355831706605547,"DOWN"
"1102","CDK5",-4.76255159600926e-16,0.999999923727139,1,"DOWN"
"1103","GRIPAP1",-0.0891231906511109,0.00577421001588629,0.0780978588680209,"DOWN"
"1104","HARS",-0.0592678800857944,0.0481066214861866,0.224501037357468,"DOWN"
"1105","S100B",-4.19085700165687e-17,0.999999983335285,1,"DOWN"
"1106","GNG4",0.0431259770608368,0.261758102083322,0.539899899056866,"UP"
