"","logFC","logCPM","LR","PValue","FDR"
"Prlh",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm9898",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Defb28",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm13314",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm37416",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Mir670",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm11473",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm38389",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Ppp1r14d",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Zfp966",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm13964",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm6285",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm7212",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm15192",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm15378",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm6964",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm8814",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm14935",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm55604",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm8061",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm20752",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Fundc2b",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm43192",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm55400",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm37098",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm6522",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"D530037P16Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm34162",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Or2q2-ps1",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm26594",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm8969",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Kif12",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm11251",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm22980",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm52956",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm12701",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm9867",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"4930515B02Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm11917",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"1700009N14Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"4930480G23Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm57087",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm57094",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm55808",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Cnga1",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm43831",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm5866",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm6615",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm43394",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm43782",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm43144",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Cldn4",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm4870",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm43117",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Igkv12-98",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm21045",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm17034",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm55217",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm44112",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm13862",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"1700015O11Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm5723",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Apoc2",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm44650",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Mir1964",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Usp17ld",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Vmn2r76",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Cyp2t4",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"1700021G15Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm7097",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm48815",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Mip",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm56953",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm7997",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm45575",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm45290",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm45571",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"1700047G07Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm55979",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Rps23-ps2",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm45888",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm49269",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm4251",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Cby2",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"D330046F09Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm8257",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm7244",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm47465",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm47237",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Mmp20",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Zglp1",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Fbxw13",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm4665",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm55130",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm12126",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm12288",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm11207",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm12225",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm12056",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm12306",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm11367",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm30302",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm48257",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm2399",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm55617",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Serpinb6d",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm29501",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm48705",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm46415",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm47705",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm5186",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Ighv14-3",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"4921508M14Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Tcl1b2",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm48807",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm46994",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm46996",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm27014",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm48823",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm49212",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"4930588J15Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"OR5BS1P",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm7577",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Mir1942",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm36363",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"4930547E14Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"1600002D24Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"1700016D08Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm55024",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm6630",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm41467",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Mir185",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm49588",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm49228",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm49901",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm16276",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm5967",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm5232",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm49795",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"1700030A11Rik",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm35232",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm31502",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm56499",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Cyp2c68",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Or10v1",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm15962",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Or5b106",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Mir6988",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm5246",1.1168541063164,-3.83659268918438,1.65345461213706,0.19848939137151,0.544786605815958
"Gm42752",1.1165805553953,-3.64531832755777,0.831193253957403,0.361927714003253,0.707796252176809
"B4galnt2",1.11649110993074,-2.99100280337932,1.84197294814284,0.174719881615296,0.544786605815958
"Gm16284",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm15479",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm29441",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm29670",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm38358",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm17181",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm29487",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm37055",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm8009",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm37502",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm8210",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm29345",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm55275",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm14314",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"G6pc2",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm22245",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm14209",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm56464",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm13586",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm13503",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm13574",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm14200",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm57427",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm6491",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm15189",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm25412",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm14752",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm14767",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm4986",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm35323",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm20940",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm43245",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm42705",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm12666",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm12871",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm13244",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm11922",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Rps10-ps3",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm12918",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm57074",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm12721",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm15617",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm17207",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm43369",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Galntl5",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm18343",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm20700",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm3519",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm56185",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm43900",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Prp2",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm46961",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Trbj1-4",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Nlrp4a",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gvin-ps5",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm44706",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm5899",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm45209",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Or51a39",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Hbb-bh1",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm17779",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm47582",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm47801",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm6331",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm21321",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm45714",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm5907",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Dkk4",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Clec3a",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Rpl10-ps5",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"9430099M06Rik",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm48988",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm49151",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm26886",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm24540",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm49170",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm29396",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm33053",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm47197",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm4657",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm57056",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm10180",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Or2t46",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Krt31",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm55448",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm55648",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm12201",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Slc36a3",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Or2t47",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm7214",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm8588",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"2610204G07Rik",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Ctsll3",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Or2b7",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm23787",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Mir494",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm35412",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Ighv15-2",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Abcb5",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm35755",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm46364",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm16308",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm49224",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm41392",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm20420",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"4930407I10Rik",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Rpl31-ps12",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm6914",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm19000",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm30726",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Mir8095",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Sbp",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm9410",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Mark1-ps2",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm46577",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm25618",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm49787",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Fpr-rs3",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Nfilz",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm31908",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm50075",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm7798",-1.11615962540732,-3.83686043502602,1.64012070617659,0.200308907569141,0.544786605815958
"Gm9028",-1.11574794210896,-3.04211999090158,1.17810780701114,0.277741545318736,0.649723117164419
"Gm45718",-1.1155811217049,-0.920514197336266,8.21967665902976,0.0041438583064173,0.117174142815296
"Gm44026",1.1153871136997,-3.25566932508126,0.711255286601766,0.399027401897617,0.728867961502828
"A430102K17Rik",1.11517718161304,-2.96827215394814,1.65576597481595,0.198175964432536,0.544786605815958
"Gm50403",1.11500714411417,-3.50435630397142,0.663021701566699,0.415495191575499,0.745308582946873
"Gm43844",-1.11495553865764,-1.42975667219692,2.60169702415073,0.106749355160922,0.437683475884277
"Gm57395",-1.11483901251594,0.202544318877718,4.01682257007086,0.0450485088832287,0.311243524337856
"Mir7682",-1.11439365665478,-3.60699604136033,1.24241987313151,0.26500519443852,0.633498169980575
"Gm5406",-1.11433487768793,-3.644100464637,1.31317048799424,0.251821422609357,0.615851793023093
"Gm7614",1.11416367976369,-3.56976477338391,1.61795378099888,0.203377339805316,0.54874797587586
"Vsig4",-1.11362943214004,-3.29385606186505,1.09526642327579,0.295307278466827,0.663812875548954
"Mir6904",-1.11360320126974,-3.6446901713766,1.50866424255742,0.219343024292148,0.574919143581491
"Cdh12",-1.11323918407967,2.7651035189936,8.40382730075741,0.00374431856986758,0.11345659986802
